Idade,Atrito,Viagem_negócios,Departamento,Distância_casa,Educação,Campo_educação,ID_funcionário,Stisfação_ambiente,Genero,Envolvimento_trabalho,Nível_trabalho,Função,Satisfação_trabalho,Status_civil,Salário,Qtd_empresas_trabalhadas,Hora_extra,Porcentacem_aumento_salário,Desempenho,Satisfação_relação,Qtd_opções_ações,Anos_trabalhando,Qtd_treinamentos,Equilibro_trabalho_pessoal,Anos_companhia,Anos_mesmo_cargo,Anos_pós_promoção,Anos_mesmo_gestor
29,Não,Frequentemente,Pesquisa & Desenvolvimento,1,3,Ciências da vida,1753,4,M,4,2,Representante de saúde,3,Solteiro,6294,8,Sim,12,3,4,0,10,5,4,3,2,0,2
30,Não,Raramente,Vendas,15,2,Marketing,1754,3,M,2,3,Executivo de vendas,1,Divorciado,7140,2,Não,11,3,1,1,12,2,3,7,7,1,7
34,Não,Raramente,Pesquisa & Desenvolvimento,2,4,Medicina,1755,4,M,4,1,Pesquisador,4,Casado,2932,0,Sim,14,3,1,3,6,3,3,5,0,1,2
33,Não,Não,Vendas,2,3,Marketing,1756,4,F,3,2,Executivo de vendas,2,Solteiro,5147,8,Não,15,3,4,0,13,2,2,11,7,1,7
49,Não,Raramente,Vendas,11,4,Marketing,1757,4,F,3,2,Executivo de vendas,4,Solteiro,4507,3,Não,12,3,3,0,8,1,4,5,1,0,4
33,Sim,Raramente,Vendas,16,3,Ciências da vida,1758,1,F,3,3,Executivo de vendas,1,Solteiro,8564,2,Sim,20,4,3,0,11,2,2,0,0,0,0
38,Não,Frequentemente,Pesquisa & Desenvolvimento,2,2,Medicina,1760,3,F,2,1,Técnico de laboratório,2,Casado,2468,4,Não,14,3,2,1,9,4,2,6,1,0,5
31,Sim,Raramente,Vendas,16,4,Marketing,1761,1,M,3,3,Executivo de vendas,3,Casado,8161,2,Não,13,3,1,3,10,2,3,1,0,0,0
29,Não,Raramente,Pesquisa & Desenvolvimento,4,3,Curso técnico,1762,4,F,2,1,Pesquisador,1,Divorciado,2109,1,Não,13,3,3,1,1,2,3,1,0,0,0
30,Não,Raramente,Pesquisa & Desenvolvimento,16,3,Ciências da vida,1763,3,M,4,2,Representante de saúde,3,Casado,5294,3,Não,16,3,3,1,10,3,3,7,0,1,7
32,Não,Não,Pesquisa & Desenvolvimento,5,4,Curso técnico,1764,2,M,3,1,Pesquisador,2,Solteiro,2718,2,Não,14,3,2,0,12,3,3,7,7,0,7
38,Não,Raramente,Pesquisa & Desenvolvimento,18,3,Medicina,1766,2,M,1,2,Representante de saúde,4,Casado,5811,3,Sim,16,3,3,1,15,2,3,1,0,1,0
43,Sim,Frequentemente,Pesquisa & Desenvolvimento,17,3,Curso técnico,1767,3,M,2,1,Pesquisador,3,Casado,2437,9,Sim,16,3,4,1,6,4,3,1,0,0,0
42,Não,Raramente,Pesquisa & Desenvolvimento,12,3,Medicina,1768,2,M,3,1,Técnico de laboratório,2,Divorciado,2766,8,Não,22,4,2,3,7,6,2,5,3,0,4
55,Não,Raramente,Pesquisa & Desenvolvimento,2,3,Medicina,1770,3,M,2,5,Diretor de pesquisa,1,Casado,19038,8,Não,12,3,2,3,34,2,3,1,0,0,0
33,Não,Não,Pesquisa & Desenvolvimento,4,3,Curso técnico,1771,4,M,3,2,Pesquisador,2,Divorciado,3055,5,Não,15,3,4,2,11,2,2,9,8,1,7
41,Não,Raramente,Pesquisa & Desenvolvimento,9,4,Ciências da vida,1772,3,M,3,1,Técnico de laboratório,1,Divorciado,2289,1,Não,20,4,2,2,5,2,3,5,3,0,4
34,Não,Não,Vendas,10,3,Ciências da vida,1774,4,M,3,2,Executivo de vendas,3,Divorciado,4001,1,Sim,14,3,3,1,15,3,3,15,14,0,7
53,Não,Não,Pesquisa & Desenvolvimento,1,4,Medicina,1775,1,F,2,4,Diretor de manufatura,3,Casado,12965,4,Sim,20,4,4,3,27,2,2,3,2,0,2
43,Não,Raramente,Recursos humanos,2,3,Ciências da vida,1778,2,M,3,1,Recursos humanos,4,Solteiro,3539,0,Não,13,3,2,0,10,5,3,9,7,1,8
34,Não,Raramente,Vendas,3,2,Ciências da vida,1779,4,F,1,2,Executivo de vendas,4,Solteiro,6029,5,Não,12,3,1,0,6,3,3,2,2,2,2
21,Sim,Raramente,Vendas,7,1,Marketing,1780,2,M,3,1,Representante de vendas,2,Solteiro,2679,1,Não,13,3,2,0,1,3,3,1,0,1,0
38,Não,Raramente,Pesquisa & Desenvolvimento,6,2,Outro,1782,4,F,2,1,Técnico de laboratório,3,Casado,3702,1,Não,11,3,2,1,5,3,3,5,4,0,4
22,Sim,Raramente,Pesquisa & Desenvolvimento,8,1,Medicina,1783,3,F,3,1,Técnico de laboratório,1,Casado,2398,1,Sim,17,3,3,0,1,6,3,1,0,0,0
31,Não,Raramente,Vendas,29,4,Marketing,1784,1,F,2,2,Executivo de vendas,4,Casado,5468,1,Não,14,3,1,2,13,3,3,12,7,5,7
51,Não,Raramente,Pesquisa & Desenvolvimento,3,3,Curso técnico,1786,1,F,3,3,Gerente,3,Casado,13116,2,Não,11,3,4,0,15,2,3,2,2,2,2
37,Não,Raramente,Vendas,9,2,Marketing,1787,2,M,2,2,Executivo de vendas,2,Casado,4189,1,Não,14,3,1,2,5,2,3,5,2,0,3
46,Não,Raramente,Pesquisa & Desenvolvimento,2,4,Medicina,1789,3,M,3,5,Diretor de pesquisa,4,Divorciado,19328,7,Sim,17,3,3,1,24,3,3,2,1,2,2
36,Não,Raramente,Pesquisa & Desenvolvimento,10,3,Ciências da vida,1790,4,M,3,3,Representante de saúde,1,Casado,8321,7,Sim,13,3,4,1,15,1,3,12,8,5,7
44,Sim,Frequentemente,Pesquisa & Desenvolvimento,1,2,Medicina,1792,3,M,3,1,Pesquisador,2,Divorciado,2342,1,Sim,12,3,3,3,6,2,2,5,3,2,3
37,Não,Raramente,Recursos humanos,8,2,Outro,1794,3,M,3,2,Recursos humanos,2,Divorciado,4071,2,Não,13,3,3,0,19,4,2,10,0,4,7
35,Sim,Raramente,Vendas,27,3,Ciências da vida,1797,3,M,3,2,Executivo de vendas,4,Solteiro,5813,1,Sim,18,3,4,0,10,2,3,10,7,7,7
33,Não,Raramente,Pesquisa & Desenvolvimento,8,4,Ciências da vida,1798,4,M,4,1,Pesquisador,1,Casado,3143,6,Não,19,3,2,1,14,1,3,10,8,7,6
28,Não,Raramente,Pesquisa & Desenvolvimento,1,3,Ciências da vida,1799,3,M,3,1,Pesquisador,4,Casado,2044,1,Não,11,3,3,1,5,6,4,5,3,0,3
39,Não,Raramente,Pesquisa & Desenvolvimento,10,1,Medicina,1800,3,M,3,3,Diretor de pesquisa,3,Solteiro,13464,7,Não,21,4,3,0,9,3,3,4,3,2,2
46,Não,Não,Vendas,26,2,Ciências da vida,1801,2,M,2,2,Executivo de vendas,2,Solteiro,7991,8,Não,15,3,3,0,6,3,3,2,2,2,2
40,Não,Raramente,Pesquisa & Desenvolvimento,2,2,Ciências da vida,1802,3,F,3,1,Técnico de laboratório,1,Casado,3377,4,Não,17,3,4,1,7,5,2,4,3,0,2
42,Não,Raramente,Pesquisa & Desenvolvimento,13,3,Medicina,1803,2,M,4,2,Representante de saúde,1,Casado,5538,5,Não,18,3,3,2,10,2,2,0,0,0,0
35,Não,Não,Pesquisa & Desenvolvimento,2,2,Medicina,1804,2,M,3,2,Diretor de manufatura,4,Divorciado,5762,2,Não,14,3,3,1,15,6,3,7,7,1,7
38,Não,Não,Recursos humanos,2,3,Recursos humanos,1805,1,M,3,1,Recursos humanos,2,Divorciado,2592,5,Não,13,3,4,3,13,3,3,11,10,3,8
34,Sim,Frequentemente,Pesquisa & Desenvolvimento,9,4,Ciências da vida,1807,4,M,3,2,Técnico de laboratório,1,Casado,5346,4,Não,17,3,3,1,11,3,2,7,1,0,7
37,Sim,Raramente,Pesquisa & Desenvolvimento,10,4,Medicina,1809,4,M,3,2,Diretor de manufatura,1,Solteiro,4213,1,Não,15,3,2,0,10,4,1,10,3,0,8
39,Não,Frequentemente,Vendas,20,3,Ciências da vida,1812,3,M,3,2,Executivo de vendas,4,Divorciado,4127,2,Não,18,3,4,1,7,6,3,2,1,2,2
43,Não,Não,Pesquisa & Desenvolvimento,9,3,Ciências da vida,1813,1,M,3,1,Pesquisador,3,Solteiro,2438,4,Não,13,3,3,0,7,2,2,3,2,1,2
41,Não,Raramente,Pesquisa & Desenvolvimento,5,3,Ciências da vida,1814,2,M,4,2,Representante de saúde,2,Solteiro,6870,3,Não,12,3,1,0,11,3,1,3,2,1,2
41,Não,Raramente,Vendas,4,1,Marketing,1815,3,F,3,3,Executivo de vendas,3,Divorciado,10447,0,Sim,13,3,4,1,23,3,4,22,14,13,5
30,Não,Raramente,Pesquisa & Desenvolvimento,10,3,Medicina,1816,1,F,3,3,Diretor de manufatura,3,Solteiro,9667,9,Não,14,3,2,0,9,3,3,7,7,0,2
26,Sim,Raramente,Recursos humanos,20,2,Medicina,1818,4,F,3,1,Recursos humanos,2,Casado,2148,0,Sim,11,3,3,0,6,3,3,5,1,1,4
46,Sim,Raramente,Pesquisa & Desenvolvimento,21,2,Medicina,1821,4,F,3,2,Representante de saúde,2,Casado,8926,4,Não,22,4,4,1,13,2,4,9,7,3,7
40,Não,Raramente,Pesquisa & Desenvolvimento,1,3,Ciências da vida,1822,3,F,3,2,Representante de saúde,4,Divorciado,6513,4,Não,17,3,4,1,12,3,3,5,3,0,3
34,Não,Raramente,Vendas,8,2,Curso técnico,1823,2,M,4,2,Executivo de vendas,3,Casado,6799,1,Não,21,4,3,2,10,5,3,10,8,4,8
58,Não,Não,Vendas,2,3,Medicina,1824,2,M,3,4,Gerente,2,Divorciado,16291,4,Não,22,4,4,1,37,0,2,16,9,14,14
35,Não,Raramente,Pesquisa & Desenvolvimento,23,4,Medicina,1826,2,M,1,1,Técnico de laboratório,3,Casado,2705,0,Não,16,3,2,1,6,2,4,5,4,0,3
47,Não,Raramente,Pesquisa & Desenvolvimento,4,3,Ciências da vida,1827,3,F,2,3,Diretor de manufatura,2,Divorciado,10333,8,Sim,12,3,3,1,28,4,3,22,11,14,10
40,Não,Raramente,Pesquisa & Desenvolvimento,12,3,Ciências da vida,1829,2,F,3,2,Representante de saúde,1,Divorciado,4448,2,Não,12,3,2,1,15,3,3,7,4,7,7
54,Não,Raramente,Pesquisa & Desenvolvimento,7,4,Medicina,1830,4,F,3,2,Pesquisador,4,Casado,6854,4,Não,15,3,2,1,14,2,2,7,1,1,7
31,Não,Frequentemente,Vendas,7,4,Marketing,1833,1,F,3,3,Executivo de vendas,1,Casado,9637,2,Não,14,3,4,2,9,3,3,3,2,2,2
28,Não,Raramente,Pesquisa & Desenvolvimento,1,3,Medicina,1834,3,F,3,1,Pesquisador,1,Casado,3591,1,Não,25,4,3,1,3,3,3,3,2,1,2
38,Não,Raramente,Vendas,2,4,Marketing,1835,2,F,1,2,Representante de vendas,4,Casado,5405,2,Sim,20,4,1,2,20,4,2,4,2,0,3
26,Não,Raramente,Vendas,10,3,Medicina,1836,3,M,3,2,Executivo de vendas,4,Solteiro,4684,1,Não,13,3,1,0,5,4,3,5,3,1,2
58,Não,Frequentemente,Pesquisa & Desenvolvimento,15,4,Ciências da vida,1837,1,M,3,4,Diretor de pesquisa,3,Casado,15787,2,Sim,14,3,2,0,23,3,3,2,2,2,2
18,Não,Não,Pesquisa & Desenvolvimento,14,3,Medicina,1839,2,F,3,1,Pesquisador,3,Solteiro,1514,1,Não,16,3,3,0,0,4,1,0,0,0,0
31,Sim,Raramente,Recursos humanos,18,5,Recursos humanos,1842,4,M,4,1,Recursos humanos,1,Casado,2956,0,Não,17,3,3,0,2,4,3,1,0,0,0
29,Sim,Raramente,Recursos humanos,13,3,Recursos humanos,1844,1,M,2,1,Recursos humanos,1,Divorciado,2335,4,Sim,15,3,4,3,4,3,3,2,2,2,0
45,Não,Não,Vendas,2,4,Ciências da vida,1845,3,F,3,2,Executivo de vendas,3,Casado,5154,4,Não,22,4,2,2,10,3,4,8,7,5,7
36,Não,Raramente,Pesquisa & Desenvolvimento,2,4,Outro,1847,4,F,3,2,Pesquisador,2,Casado,6962,4,Sim,22,4,4,1,15,2,3,1,0,0,0
43,Não,Frequentemente,Vendas,2,4,Ciências da vida,1849,1,M,3,2,Executivo de vendas,4,Casado,5675,1,Não,20,4,3,1,7,5,3,7,7,7,7
27,Não,Frequentemente,Pesquisa & Desenvolvimento,5,2,Ciências da vida,1850,4,F,3,1,Técnico de laboratório,4,Solteiro,2379,0,Sim,14,3,3,0,6,3,2,5,4,0,2
29,Não,Frequentemente,Pesquisa & Desenvolvimento,20,1,Medicina,1852,4,M,3,1,Técnico de laboratório,4,Casado,3812,1,Não,13,3,2,0,11,3,4,11,8,3,10
32,Não,Frequentemente,Vendas,10,4,Marketing,1853,4,M,3,2,Executivo de vendas,4,Solteiro,4648,8,Não,13,3,3,0,4,2,4,0,0,0,0
42,Não,Não,Pesquisa & Desenvolvimento,10,4,Curso técnico,1854,3,M,3,1,Pesquisador,3,Casado,2936,3,Não,22,4,2,2,10,1,2,6,3,3,3
47,Não,Raramente,Pesquisa & Desenvolvimento,9,4,Ciências da vida,1856,2,F,3,1,Técnico de laboratório,3,Solteiro,2105,4,Não,12,3,3,0,7,2,3,2,2,2,0
46,Não,Raramente,Pesquisa & Desenvolvimento,2,2,Ciências da vida,1857,4,M,3,3,Diretor de manufatura,4,Divorciado,8578,3,Não,14,3,3,1,12,4,2,9,8,4,7
28,Não,Não,Recursos humanos,1,2,Ciências da vida,1858,3,M,3,1,Recursos humanos,4,Divorciado,2706,1,Não,15,3,2,1,3,2,3,3,2,2,2
29,Não,Raramente,Pesquisa & Desenvolvimento,29,1,Ciências da vida,1859,4,M,1,2,Representante de saúde,3,Divorciado,6384,8,Não,17,3,4,2,11,3,3,7,0,1,6
42,Não,Raramente,Pesquisa & Desenvolvimento,8,3,Ciências da vida,1860,4,M,3,1,Técnico de laboratório,3,Solteiro,3968,4,Não,13,3,4,0,8,3,3,0,0,0,0
32,Sim,Raramente,Vendas,2,4,Marketing,1862,3,M,2,2,Executivo de vendas,2,Solteiro,9907,7,Sim,12,3,3,0,7,3,2,2,2,2,2
46,Não,Raramente,Vendas,3,3,Curso técnico,1863,1,F,4,4,Executivo de vendas,1,Divorciado,13225,2,Não,12,3,4,1,25,5,3,19,17,2,8
27,Não,Raramente,Vendas,23,1,Medicina,1864,2,F,2,2,Representante de vendas,3,Casado,3540,1,Não,21,4,4,1,9,5,3,9,8,5,8
29,Não,Raramente,Recursos humanos,6,1,Medicina,1865,4,M,2,1,Recursos humanos,2,Casado,2804,1,Não,11,3,4,0,1,3,3,1,0,0,0
43,Não,Raramente,Pesquisa & Desenvolvimento,6,3,Medicina,1866,1,F,2,5,Gerente,3,Casado,19392,7,Não,13,3,4,0,21,2,3,16,12,6,14
48,Não,Raramente,Pesquisa & Desenvolvimento,10,3,Ciências da vida,1867,4,M,2,5,Diretor de pesquisa,2,Casado,19665,4,Não,12,3,4,0,29,3,3,22,10,12,9
29,Sim,Frequentemente,Pesquisa & Desenvolvimento,24,2,Ciências da vida,1868,4,M,2,1,Pesquisador,4,Solteiro,2439,1,Sim,24,4,2,0,1,3,2,1,0,1,0
46,Sim,Raramente,Vendas,10,3,Ciências da vida,1869,3,F,3,3,Executivo de vendas,2,Casado,7314,5,Não,21,4,3,3,14,2,3,8,7,0,7
27,Não,Frequentemente,Pesquisa & Desenvolvimento,15,3,Ciências da vida,1870,4,F,2,1,Pesquisador,1,Casado,4774,0,Não,19,3,4,1,8,2,2,7,6,7,3
39,Não,Raramente,Pesquisa & Desenvolvimento,19,4,Outro,1871,4,M,3,2,Pesquisador,4,Divorciado,3902,8,Não,14,3,2,3,7,2,3,2,2,2,2
55,Não,Raramente,Pesquisa & Desenvolvimento,2,4,Curso técnico,1873,2,M,2,1,Pesquisador,4,Casado,2662,8,Não,20,4,2,1,19,2,4,5,2,0,4
28,Não,Raramente,Vendas,3,3,Medicina,1875,2,F,3,1,Representante de vendas,2,Casado,2856,1,Não,19,3,4,1,1,3,3,1,0,0,0
30,Sim,Raramente,Vendas,9,3,Medicina,1876,2,M,3,1,Representante de vendas,4,Solteiro,1081,1,Não,13,3,3,0,1,3,2,1,0,0,0
22,Sim,Raramente,Pesquisa & Desenvolvimento,7,1,Ciências da vida,1878,4,M,3,1,Pesquisador,2,Solteiro,2472,1,Sim,23,4,1,0,1,2,3,1,0,0,0
36,Não,Raramente,Vendas,10,4,Curso técnico,1880,2,F,2,2,Executivo de vendas,3,Casado,5673,1,Sim,13,3,1,1,10,4,3,10,9,1,7
31,Não,Raramente,Pesquisa & Desenvolvimento,20,3,Ciências da vida,1881,2,M,3,2,Técnico de laboratório,3,Divorciado,4197,1,Não,11,3,1,1,10,2,3,10,8,0,2
34,Não,Raramente,Vendas,4,3,Ciências da vida,1882,3,M,3,3,Executivo de vendas,4,Casado,9713,2,Sim,13,3,4,3,9,3,3,5,3,1,0
29,Não,Raramente,Pesquisa & Desenvolvimento,7,3,Ciências da vida,1883,4,M,3,1,Técnico de laboratório,1,Solteiro,2062,3,Não,14,3,2,0,11,2,3,3,2,1,2
37,Não,Raramente,Pesquisa & Desenvolvimento,7,4,Medicina,1885,4,M,3,2,Pesquisador,1,Casado,4284,5,Sim,22,4,3,1,16,2,3,5,3,0,4
35,Não,Raramente,Pesquisa & Desenvolvimento,16,2,Outro,1886,4,F,2,2,Diretor de manufatura,2,Casado,4788,0,Sim,11,3,4,0,4,2,3,3,2,0,2
45,Não,Raramente,Pesquisa & Desenvolvimento,25,2,Ciências da vida,1888,2,F,2,2,Diretor de manufatura,4,Casado,5906,0,Não,13,3,4,2,10,2,2,9,8,3,8
36,Não,Frequentemente,Recursos humanos,2,1,Recursos humanos,1890,2,M,2,2,Recursos humanos,4,Solteiro,3886,1,Não,21,4,4,0,10,2,2,10,1,0,8
40,Não,Raramente,Pesquisa & Desenvolvimento,1,4,Ciências da vida,1892,1,M,3,4,Gerente,1,Divorciado,16823,2,Não,11,3,1,1,22,3,3,19,7,11,16
26,Não,Raramente,Pesquisa & Desenvolvimento,1,2,Ciências da vida,1893,2,F,2,1,Pesquisador,3,Casado,2933,1,Sim,13,3,3,1,1,3,2,1,0,1,0
27,Não,Raramente,Vendas,2,2,Medicina,1898,1,F,4,2,Executivo de vendas,3,Solteiro,6500,0,Não,14,3,2,0,9,5,2,8,7,0,7
48,Não,Frequentemente,Pesquisa & Desenvolvimento,22,3,Medicina,1900,4,F,3,4,Gerente,4,Divorciado,17174,3,Não,11,3,2,1,24,3,3,22,17,4,7
44,Não,Raramente,Pesquisa & Desenvolvimento,1,4,Ciências da vida,1903,2,M,4,2,Representante de saúde,1,Casado,5033,2,Não,15,3,4,1,10,5,3,2,0,2,2
34,Sim,Não,Pesquisa & Desenvolvimento,16,4,Curso técnico,1905,4,M,1,1,Pesquisador,1,Casado,2307,1,Sim,23,4,2,1,5,2,3,5,2,3,0
56,Sim,Raramente,Pesquisa & Desenvolvimento,24,2,Ciências da vida,1907,1,M,3,1,Técnico de laboratório,4,Solteiro,2587,1,Não,16,3,4,0,5,3,3,4,2,1,0
36,Não,Raramente,Vendas,17,2,Marketing,1908,3,M,2,2,Executivo de vendas,2,Casado,5507,2,Não,16,3,3,2,12,1,1,4,2,1,3
41,Não,Raramente,Vendas,8,3,Marketing,1909,3,F,3,2,Executivo de vendas,2,Casado,4393,5,Não,21,4,3,1,14,3,3,5,4,1,4
42,Não,Raramente,Pesquisa & Desenvolvimento,6,3,Medicina,1911,3,M,3,3,Diretor de pesquisa,1,Casado,13348,9,Não,13,3,2,1,18,3,4,13,7,5,7
31,Não,Raramente,Vendas,10,2,Medicina,1912,3,F,3,2,Executivo de vendas,4,Divorciado,6583,2,Sim,11,3,4,1,8,2,3,5,2,1,4
34,Não,Raramente,Vendas,3,1,Medicina,1915,4,F,2,2,Executivo de vendas,4,Casado,8103,3,Sim,12,3,3,0,9,3,2,4,2,0,1
31,Não,Raramente,Pesquisa & Desenvolvimento,4,3,Medicina,1916,1,F,4,1,Técnico de laboratório,3,Divorciado,3978,8,Não,12,3,2,1,4,0,2,2,2,2,2
26,Não,Frequentemente,Pesquisa & Desenvolvimento,6,3,Outro,1918,3,M,4,1,Técnico de laboratório,4,Casado,2544,0,Não,18,3,1,1,8,3,3,7,7,7,7
45,Não,Frequentemente,Pesquisa & Desenvolvimento,1,4,Medicina,1922,2,M,3,2,Representante de saúde,3,Solteiro,5399,4,Não,12,3,3,0,12,3,3,4,2,0,3
33,Não,Raramente,Vendas,10,4,Marketing,1924,2,M,3,2,Executivo de vendas,3,Solteiro,5487,1,Não,14,3,2,0,10,2,2,10,4,0,9
28,Não,Frequentemente,Vendas,1,2,Ciências da vida,1927,3,M,2,2,Executivo de vendas,4,Casado,6834,1,Sim,12,3,3,1,7,2,3,7,7,0,7
29,Sim,Frequentemente,Vendas,24,3,Curso técnico,1928,3,M,4,1,Representante de vendas,1,Solteiro,1091,1,Não,17,3,4,0,1,3,3,1,0,0,0
39,Não,Não,Vendas,21,4,Ciências da vida,1929,1,F,1,2,Executivo de vendas,3,Casado,5736,6,Não,19,3,3,1,10,1,3,3,2,1,2
27,Não,Raramente,Pesquisa & Desenvolvimento,2,4,Curso técnico,1931,2,M,3,1,Pesquisador,2,Casado,2226,1,Não,11,3,3,1,6,3,2,5,3,1,2
34,Não,Frequentemente,Pesquisa & Desenvolvimento,22,4,Outro,1932,3,M,2,2,Pesquisador,4,Casado,5747,1,Sim,15,3,2,0,16,3,3,15,10,6,11
28,Sim,Raramente,Vendas,13,2,Marketing,1933,4,F,3,2,Executivo de vendas,3,Solteiro,9854,3,Sim,11,3,4,0,6,0,3,2,0,2,2
47,Não,Não,Pesquisa & Desenvolvimento,14,4,Curso técnico,1934,3,M,3,2,Pesquisador,2,Casado,5467,8,Não,18,3,3,1,16,4,4,8,7,1,7
56,Não,Raramente,Vendas,11,5,Marketing,1935,4,F,2,2,Executivo de vendas,1,Casado,5380,4,Não,16,3,3,1,6,3,3,0,0,0,0
39,Não,Raramente,Pesquisa & Desenvolvimento,9,2,Medicina,1936,1,M,3,2,Diretor de manufatura,1,Casado,5151,1,Não,25,4,4,1,10,3,3,10,0,7,9
38,Não,Frequentemente,Pesquisa & Desenvolvimento,8,3,Medicina,1937,4,F,2,2,Pesquisador,2,Divorciado,2133,1,Sim,16,3,3,1,20,3,3,20,11,0,7
58,Não,Raramente,Vendas,21,3,Ciências da vida,1938,4,F,3,4,Gerente,4,Casado,17875,4,Sim,13,3,3,1,29,2,2,1,0,0,0
32,Sim,Frequentemente,Pesquisa & Desenvolvimento,5,2,Ciências da vida,1939,1,F,4,1,Pesquisador,3,Solteiro,2432,3,Sim,14,3,1,0,8,2,3,4,1,0,3
38,Não,Raramente,Pesquisa & Desenvolvimento,9,2,Ciências da vida,1940,2,M,3,1,Pesquisador,4,Divorciado,4771,2,Não,19,3,4,2,10,0,4,5,2,0,3
49,Não,Frequentemente,Pesquisa & Desenvolvimento,2,1,Ciências da vida,1941,2,M,3,5,Diretor de pesquisa,4,Casado,19161,3,Não,15,3,4,0,28,3,3,5,4,4,3
42,Não,Raramente,Vendas,12,4,Marketing,1943,2,M,3,2,Executivo de vendas,4,Divorciado,5087,3,Sim,12,3,3,2,14,4,3,0,0,0,0
27,Sim,Frequentemente,Recursos humanos,22,3,Recursos humanos,1944,1,F,2,1,Recursos humanos,2,Casado,2863,1,Não,12,3,1,0,1,2,3,1,0,0,0
35,Não,Raramente,Vendas,18,4,Medicina,1945,2,M,3,2,Executivo de vendas,1,Casado,5561,0,Não,16,3,4,1,6,2,1,5,3,0,4
28,Não,Não,Pesquisa & Desenvolvimento,16,3,Medicina,1947,3,M,3,1,Pesquisador,3,Solteiro,2144,1,Não,14,3,3,0,5,3,2,5,3,1,4
31,Não,Não,Pesquisa & Desenvolvimento,3,2,Medicina,1948,3,M,3,1,Pesquisador,1,Divorciado,3065,1,Sim,13,3,4,1,4,3,4,4,2,2,3
36,Não,Não,Pesquisa & Desenvolvimento,9,4,Ciências da vida,1949,1,M,4,1,Técnico de laboratório,2,Casado,2810,1,Não,22,4,2,0,5,3,3,5,4,0,2
34,Não,Raramente,Vendas,1,3,Marketing,1950,1,M,3,3,Executivo de vendas,4,Solteiro,9888,1,Não,21,4,1,0,14,3,2,14,8,2,1
34,Não,Raramente,Vendas,13,4,Medicina,1951,4,M,3,3,Executivo de vendas,3,Divorciado,8628,1,Não,18,3,3,1,9,2,2,8,7,1,1
26,Não,Raramente,Pesquisa & Desenvolvimento,1,3,Medicina,1952,3,M,3,1,Técnico de laboratório,1,Solteiro,2867,0,Não,13,3,4,0,8,6,2,7,7,7,6
29,Não,Raramente,Pesquisa & Desenvolvimento,1,3,Ciências da vida,1954,1,M,3,2,Representante de saúde,1,Casado,5373,0,Não,12,3,1,1,6,5,2,5,3,0,2
32,Não,Não,Pesquisa & Desenvolvimento,15,4,Medicina,1955,3,F,3,2,Representante de saúde,4,Divorciado,6667,5,Não,18,3,2,1,9,6,3,5,1,1,2
31,Não,Frequentemente,Pesquisa & Desenvolvimento,1,3,Ciências da vida,1956,4,M,1,2,Pesquisador,1,Casado,5003,1,Não,21,4,2,0,10,6,3,10,8,8,7
28,Sim,Raramente,Pesquisa & Desenvolvimento,17,3,Curso técnico,1960,3,M,2,1,Técnico de laboratório,4,Divorciado,2367,5,Não,12,3,1,1,6,2,2,4,1,0,3
38,Não,Raramente,Vendas,1,3,Ciências da vida,1961,1,M,2,1,Representante de vendas,1,Solteiro,2858,4,Não,14,3,1,0,20,3,2,1,0,0,0
35,Não,Raramente,Vendas,7,4,Ciências da vida,1962,3,F,3,2,Executivo de vendas,4,Casado,5204,1,Sim,11,3,4,0,10,2,3,10,8,0,9
27,Não,Raramente,Vendas,9,3,Marketing,1965,4,M,3,2,Executivo de vendas,4,Solteiro,4105,1,Não,14,3,1,0,7,5,3,7,7,0,7
32,Não,Raramente,Pesquisa & Desenvolvimento,5,4,Ciências da vida,1966,4,M,2,2,Diretor de manufatura,4,Solteiro,9679,8,Não,24,4,2,0,8,1,3,1,0,0,0
31,Sim,Frequentemente,Vendas,26,4,Marketing,1967,1,M,3,2,Executivo de vendas,4,Casado,5617,1,Sim,11,3,3,0,10,4,3,10,7,0,8
53,Sim,Raramente,Vendas,24,4,Ciências da vida,1968,1,M,3,3,Executivo de vendas,1,Solteiro,10448,6,Sim,13,3,2,0,15,2,2,2,2,2,2
54,Não,Raramente,Pesquisa & Desenvolvimento,9,2,Ciências da vida,1969,1,F,3,2,Pesquisador,3,Casado,2897,3,Não,11,3,3,2,9,6,2,4,3,2,3
33,Não,Frequentemente,Pesquisa & Desenvolvimento,7,2,Ciências da vida,1970,4,M,3,2,Representante de saúde,3,Divorciado,5968,1,Não,20,4,3,3,9,2,3,9,7,2,8
43,Não,Raramente,Pesquisa & Desenvolvimento,11,3,Ciências da vida,1971,1,M,3,3,Representante de saúde,3,Casado,7510,1,Não,17,3,2,1,10,1,3,10,9,0,9
38,Não,Frequentemente,Recursos humanos,1,4,Outro,1972,4,M,3,1,Recursos humanos,2,Casado,2991,0,Sim,11,3,2,1,7,2,3,6,2,1,2
55,Não,Raramente,Recursos humanos,26,4,Recursos humanos,1973,3,M,4,5,Gerente,2,Casado,19636,4,Sim,18,3,1,1,35,0,3,10,9,1,4
31,Não,Raramente,Pesquisa & Desenvolvimento,2,1,Medicina,1974,4,F,1,1,Técnico de laboratório,4,Divorciado,1129,1,Sim,11,3,3,3,1,4,3,1,0,0,0
39,Não,Raramente,Vendas,15,4,Marketing,1975,2,M,3,4,Executivo de vendas,1,Solteiro,13341,0,Não,12,3,1,0,21,3,3,20,8,11,10
